CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
12993.0,22,4,414.76,3,3,2,8,Loyal Customers
12994.0,3,5,902.22,4,3,3,10,High Value
12995.0,77,2,200.72,2,2,1,5,At Risk
12997.0,21,7,1197.94,3,4,3,10,High Value
12999.0,195,3,455.88,1,2,2,5,At Risk
13000.0,106,3,534.85,2,2,2,6,At Risk
13001.0,3,15,9797.92,4,4,4,12,High Value
13002.0,317,1,120.94999999999999,1,1,1,3,Lost Customers
13003.0,105,3,149.05,2,3,1,6,At Risk
13004.0,11,22,5613.43,4,4,4,12,High Value
13005.0,173,3,468.95,1,3,2,6,At Risk
13006.0,55,1,81.57,2,1,1,4,At Risk
13008.0,322,2,178.46999999999997,1,2,1,4,At Risk
13011.0,371,1,50.550000000000004,1,1,1,3,Lost Customers
13012.0,8,11,1311.6200000000001,4,4,3,11,High Value
13013.0,0,15,4786.99,4,4,4,12,High Value
13014.0,2,16,3365.43,4,4,4,12,High Value
13015.0,52,5,3346.28,2,3,4,9,Loyal Customers
13016.0,72,3,789.89,2,3,3,8,Loyal Customers
13017.0,6,1,204.0,4,1,1,6,At Risk
13018.0,15,29,7272.75,4,4,4,12,High Value
13021.0,3,12,2584.4,4,4,4,12,High Value
13023.0,63,2,689.9,2,2,3,7,Loyal Customers
13026.0,0,8,936.15,4,4,3,11,High Value
13027.0,113,6,6912.0,2,4,4,10,High Value
13028.0,22,3,659.68,3,3,3,9,Loyal Customers
13029.0,30,3,1247.5,3,3,3,9,Loyal Customers
13030.0,10,2,799.48,4,2,3,9,Loyal Customers
13032.0,38,3,996.52,3,3,3,9,Loyal Customers
13033.0,356,1,190.55,1,1,1,3,Lost Customers
13034.0,54,2,642.77,2,2,2,6,At Risk
13035.0,57,3,886.63,2,3,3,8,Loyal Customers
13037.0,137,3,881.07,2,3,3,8,Loyal Customers
13038.0,79,3,908.46,2,3,3,8,Loyal Customers
13040.0,8,2,676.99,4,2,3,9,Loyal Customers
13043.0,253,2,471.57,1,2,2,5,At Risk
13044.0,290,1,560.47,1,1,2,4,At Risk
13045.0,98,1,305.28,2,1,2,5,At Risk
13046.0,30,2,629.31,3,2,2,7,Loyal Customers
13047.0,31,18,3079.1,3,4,4,11,High Value
13048.0,13,5,1805.91,4,3,4,11,High Value
13049.0,63,2,656.6800000000001,2,2,3,7,Loyal Customers
13050.0,8,28,5684.61,4,4,4,12,High Value
13052.0,211,1,348.15000000000003,1,1,2,4,At Risk
13055.0,63,4,1201.96,2,3,3,8,Loyal Customers
13058.0,24,3,271.40000000000003,3,3,1,7,Loyal Customers
13059.0,249,1,183.4,1,1,1,3,Lost Customers
13060.0,253,1,307.53000000000003,1,1,2,4,At Risk
13061.0,71,1,248.61,2,1,1,4,At Risk
13062.0,190,1,346.98,1,1,2,4,At Risk
13064.0,12,4,1119.49,4,3,3,10,High Value
13065.0,372,1,205.86,1,1,1,3,Lost Customers
13066.0,23,3,430.9,3,3,2,8,Loyal Customers
13067.0,81,1,115.46000000000001,2,1,1,4,At Risk
13068.0,9,2,344.0,4,2,2,8,Loyal Customers
13069.0,0,27,3717.82,4,4,4,12,High Value
13070.0,191,1,228.8,1,1,1,3,Lost Customers
13072.0,266,1,177.15,1,1,1,3,Lost Customers
13075.0,129,1,919.61,2,1,3,6,At Risk
13077.0,0,4,729.27,4,3,3,10,High Value
13078.0,0,43,12432.28,4,4,4,12,High Value
13079.0,3,5,220.10000000000002,4,3,1,8,Loyal Customers
13080.0,178,1,58.08,1,1,1,3,Lost Customers
13081.0,0,21,27964.48,4,4,4,12,High Value
13082.0,125,10,3595.48,2,4,4,10,High Value
13083.0,3,2,303.75,4,2,2,8,Loyal Customers
13085.0,157,3,272.38,1,3,1,5,At Risk
13089.0,2,118,57385.88,4,4,4,12,High Value
13090.0,8,18,8689.39,4,4,4,12,High Value
13091.0,20,2,319.82,3,2,2,7,Loyal Customers
13092.0,70,6,459.83,2,4,2,8,Loyal Customers
13093.0,266,13,7741.47,1,4,4,9,Loyal Customers
13094.0,20,16,1708.8600000000001,3,4,4,11,High Value
13095.0,70,1,74.39999999999999,2,1,1,4,At Risk
13097.0,32,14,5893.32,3,4,4,11,High Value
13098.0,0,41,28658.88,4,4,4,12,High Value
13099.0,98,1,207.36,2,1,1,4,At Risk
13101.0,233,1,101.19,1,1,1,3,Lost Customers
13102.0,0,27,6336.29,4,4,4,12,High Value
13103.0,39,1,243.94,3,1,1,5,At Risk
13104.0,2,6,1098.48,4,4,3,11,High Value
13106.0,128,2,59.5,2,2,1,5,At Risk
13107.0,43,5,1524.07,3,3,3,9,Loyal Customers
13108.0,372,1,350.06,1,1,2,4,At Risk
13109.0,2,5,766.84,4,3,3,10,High Value
13110.0,30,8,1452.8700000000001,3,4,3,10,High Value
13113.0,0,40,10510.0,4,4,4,12,High Value
13115.0,8,14,2205.63,4,4,4,12,High Value
13116.0,116,2,485.19,2,2,2,6,At Risk
13117.0,21,8,984.91,3,4,3,10,High Value
13118.0,19,7,1125.0,3,4,3,10,High Value
13120.0,238,1,30.6,1,1,1,3,Lost Customers
13121.0,268,2,254.73,1,2,1,4,At Risk
13122.0,93,2,922.39,2,2,3,7,Loyal Customers
13124.0,89,3,3866.33,2,3,4,9,Loyal Customers
13126.0,4,10,2056.29,4,4,4,12,High Value
13127.0,77,1,259.17,2,1,1,4,At Risk
13130.0,93,1,64.0,2,1,1,4,At Risk
13131.0,22,4,1039.3,3,3,3,9,Loyal Customers
13132.0,261,1,77.3,1,1,1,3,Lost Customers
13133.0,273,2,109.8,1,2,1,4,At Risk
13134.0,72,7,1740.63,2,4,4,10,High Value
13135.0,196,1,3096.0,1,1,4,6,At Risk
13136.0,49,11,2545.38,3,4,4,11,High Value
13137.0,10,9,3605.08,4,4,4,12,High Value
13138.0,21,6,962.39,3,4,3,10,High Value
13139.0,15,8,5055.79,4,4,4,12,High Value
13140.0,107,3,423.72,2,3,2,7,Loyal Customers
13141.0,84,6,2385.8,2,4,4,10,High Value
13142.0,18,1,307.09000000000003,3,1,2,6,At Risk
13144.0,332,1,110.95,1,1,1,3,Lost Customers
13145.0,39,5,614.77,3,3,2,8,Loyal Customers
13146.0,25,1,228.91,3,1,1,5,At Risk
13147.0,9,4,712.8,4,3,3,10,High Value
13148.0,28,17,3348.48,3,4,4,11,High Value
13149.0,13,4,1676.06,4,3,4,11,High Value
13151.0,202,2,1250.3700000000001,1,2,3,6,At Risk
13153.0,5,1,486.22,4,1,2,7,Loyal Customers
13154.0,143,1,-611.86,1,1,1,3,Lost Customers
13155.0,32,4,971.76,3,3,3,9,Loyal Customers
13157.0,48,5,1721.57,3,3,4,10,High Value
13158.0,94,4,1201.06,2,3,3,8,Loyal Customers
13159.0,8,5,1379.75,4,3,3,10,High Value
13160.0,21,1,91.8,3,1,1,5,At Risk
13161.0,312,1,112.75,1,1,1,3,Lost Customers
13162.0,121,5,1644.99,2,3,4,9,Loyal Customers
13165.0,45,2,1021.48,3,2,3,8,Loyal Customers
13166.0,281,2,414.7,1,2,2,5,At Risk
13167.0,18,4,791.33,3,3,3,9,Loyal Customers
13168.0,35,5,1310.14,3,3,3,9,Loyal Customers
13169.0,63,2,712.88,2,2,3,7,Loyal Customers
13170.0,26,1,116.00999999999999,3,1,1,5,At Risk
13171.0,7,5,426.81,4,3,2,9,Loyal Customers
13173.0,3,2,353.65000000000003,4,2,2,8,Loyal Customers
13174.0,15,3,2817.03,4,3,4,11,High Value
13176.0,45,1,492.84,3,1,2,6,At Risk
13177.0,64,1,282.45,2,1,1,4,At Risk
13178.0,25,11,5725.47,3,4,4,11,High Value
13182.0,44,1,121.18,3,1,1,5,At Risk
13183.0,7,9,3957.78,4,4,4,12,High Value
13184.0,14,12,1648.79,4,4,4,12,High Value
13185.0,267,1,71.4,1,1,1,3,Lost Customers
13186.0,39,5,1539.69,3,3,3,9,Loyal Customers
13187.0,336,1,236.02,1,1,1,3,Lost Customers
13188.0,10,1,114.6,4,1,1,6,At Risk
13189.0,18,2,260.68,3,2,1,6,At Risk
13192.0,94,2,911.94,2,2,3,7,Loyal Customers
13193.0,60,1,117.88,2,1,1,4,At Risk
13194.0,135,1,60.7,2,1,1,4,At Risk
13196.0,10,4,1797.78,4,3,4,11,High Value
13198.0,9,8,3384.09,4,4,4,12,High Value
13199.0,3,39,9803.96,4,4,4,12,High Value
13200.0,18,4,870.09,3,3,3,9,Loyal Customers
13203.0,9,4,869.46,4,3,3,10,High Value
13207.0,14,2,250.26000000000002,4,2,1,7,Loyal Customers
13208.0,58,7,1205.9,2,4,3,9,Loyal Customers
13209.0,29,11,5820.16,3,4,4,11,High Value
13210.0,93,1,353.48,2,1,2,5,At Risk
13211.0,9,3,1197.42,4,3,3,10,High Value
13212.0,8,4,780.58,4,3,3,10,High Value
13213.0,56,6,1518.43,2,4,3,9,Loyal Customers
13216.0,267,1,333.74,1,1,2,4,At Risk
13217.0,121,5,133.62,2,3,1,6,At Risk
13218.0,126,1,62.63999999999999,2,1,1,4,At Risk
13220.0,77,4,819.2900000000001,2,3,3,8,Loyal Customers
13221.0,239,2,847.41,1,2,3,6,At Risk
13223.0,199,2,163.2,1,2,1,4,At Risk
13224.0,59,3,2150.85,2,3,4,9,Loyal Customers
13225.0,2,8,6083.04,4,4,4,12,High Value
13226.0,272,1,108.21000000000001,1,1,1,3,Lost Customers
13227.0,201,1,257.7,1,1,1,3,Lost Customers
13228.0,80,1,358.0,2,1,2,5,At Risk
13229.0,225,1,160.95,1,1,1,3,Lost Customers
13230.0,3,15,2763.41,4,4,4,12,High Value
13232.0,12,7,1357.6,4,4,3,11,High Value
13233.0,73,2,605.12,2,2,2,6,At Risk
13235.0,211,2,101.17000000000007,1,2,1,4,At Risk
13236.0,24,3,727.27,3,3,3,9,Loyal Customers
13238.0,10,5,680.83,4,3,3,10,High Value
13239.0,261,1,329.56,1,1,2,4,At Risk
13240.0,95,4,663.65,2,3,3,8,Loyal Customers
13242.0,111,3,270.40000000000003,2,3,1,6,At Risk
13243.0,202,1,600.07,1,1,2,4,At Risk
13244.0,92,1,121.74000000000001,2,1,1,4,At Risk
13245.0,50,1,430.5,2,1,2,5,At Risk
13246.0,17,7,1922.1,3,4,4,11,High Value
13247.0,17,4,501.12,3,3,2,8,Loyal Customers
13248.0,124,2,465.68,2,2,2,6,At Risk
13249.0,91,3,711.41,2,3,3,8,Loyal Customers
13253.0,156,2,1030.4,1,2,3,6,At Risk
13255.0,3,3,390.65999999999997,4,3,2,9,Loyal Customers
13256.0,13,1,0.0,4,1,1,6,At Risk
13258.0,11,3,698.5799999999999,4,3,3,10,High Value
13259.0,61,1,292.32,2,1,1,4,At Risk
13260.0,60,1,557.62,2,1,2,5,At Risk
13261.0,268,2,944.1,1,2,3,6,At Risk
13262.0,262,1,200.29,1,1,1,3,Lost Customers
13263.0,0,35,7454.07,4,4,4,12,High Value
13265.0,52,5,2107.66,2,3,4,9,Loyal Customers
13266.0,10,19,3717.67,4,4,4,12,High Value
13267.0,2,27,4404.4400000000005,4,4,4,12,High Value
13268.0,17,15,3167.64,3,4,4,11,High Value
13269.0,0,17,5315.92,4,4,4,12,High Value
13270.0,365,1,590.0,1,1,2,4,At Risk
13271.0,36,2,178.26,3,2,1,6,At Risk
13272.0,30,2,276.56,3,2,1,6,At Risk
13273.0,112,1,138.98,2,1,1,4,At Risk
13276.0,63,2,590.9300000000001,2,2,2,6,At Risk
13277.0,15,4,258.4,4,3,1,8,Loyal Customers
13278.0,40,1,542.73,3,1,2,6,At Risk
13279.0,63,2,126.30000000000001,2,2,1,5,At Risk
13280.0,121,3,814.86,2,3,3,8,Loyal Customers
13282.0,17,6,1047.84,3,4,3,10,High Value
13283.0,59,2,93.66,2,2,1,5,At Risk
13284.0,322,2,196.15,1,2,1,4,At Risk
13285.0,22,4,2709.12,3,3,4,10,High Value
13291.0,155,1,361.11,1,1,2,4,At Risk
13292.0,38,2,578.9399999999999,3,2,2,7,Loyal Customers
13294.0,189,2,873.74,1,2,3,6,At Risk
13295.0,359,2,197.95000000000002,1,2,1,4,At Risk
13296.0,136,1,87.4,2,1,1,4,At Risk
13297.0,7,4,2089.85,4,3,4,11,High Value
13298.0,0,1,360.0,4,1,2,7,Loyal Customers
13299.0,267,1,142.5,1,1,1,3,Lost Customers
13300.0,164,2,365.29,1,2,2,5,At Risk
13301.0,103,4,618.09,2,3,2,7,Loyal Customers
13302.0,154,1,63.75,1,1,1,3,Lost Customers
13304.0,350,1,300.42,1,1,2,4,At Risk
13305.0,3,10,2000.86,4,4,4,12,High Value
13307.0,119,1,15.0,2,1,1,4,At Risk
13308.0,22,4,1367.6100000000001,3,3,3,9,Loyal Customers
13309.0,6,5,1456.79,4,3,3,10,High Value
13310.0,8,6,1083.63,4,4,3,11,High Value
13311.0,3,2,598.57,4,2,2,8,Loyal Customers
13313.0,21,5,1555.3200000000002,3,3,3,9,Loyal Customers
13314.0,1,4,578.66,4,3,2,9,Loyal Customers
13316.0,36,5,5815.49,3,3,4,10,High Value
13317.0,63,9,2140.07,2,4,4,10,High Value
13318.0,0,3,640.76,4,3,2,9,Loyal Customers
13319.0,4,36,10664.34,4,4,4,12,High Value
13320.0,69,6,1491.7,2,4,3,9,Loyal Customers
13321.0,71,2,567.36,2,2,2,6,At Risk
13322.0,16,1,199.48000000000002,4,1,1,6,At Risk
13323.0,2,5,787.85,4,3,3,10,High Value
13324.0,31,12,7072.8,3,4,4,11,High Value
13325.0,81,1,675.3,2,1,3,6,At Risk
13327.0,38,9,3617.57,3,4,4,11,High Value
13328.0,315,1,1308.48,1,1,3,5,At Risk
13329.0,31,4,740.4,3,3,3,9,Loyal Customers
13330.0,92,3,1140.93,2,3,3,8,Loyal Customers
13332.0,13,1,350.9,4,1,2,7,Loyal Customers
13334.0,81,3,3536.82,2,3,4,9,Loyal Customers
13336.0,76,1,795.12,2,1,3,6,At Risk
13338.0,153,3,431.82,1,3,2,6,At Risk
13339.0,200,1,860.12,1,1,3,5,At Risk
13340.0,44,7,10736.48,3,4,4,11,High Value
13341.0,260,1,775.85,1,1,3,5,At Risk
13343.0,172,2,303.93,1,2,2,5,At Risk
13344.0,67,3,2543.72,2,3,4,9,Loyal Customers
13345.0,276,2,377.6,1,2,2,5,At Risk
13347.0,69,1,341.35999999999996,2,1,2,5,At Risk
13348.0,63,1,233.76000000000002,2,1,1,4,At Risk
13349.0,10,1,247.32,4,1,1,6,At Risk
13350.0,15,3,910.72,4,3,3,10,High Value
13351.0,65,1,373.94,2,1,2,5,At Risk
13352.0,7,2,389.28,4,2,2,8,Loyal Customers
13354.0,70,1,743.53,2,1,3,6,At Risk
13355.0,121,1,674.7,2,1,3,6,At Risk
13356.0,79,1,768.24,2,1,3,6,At Risk
13357.0,256,1,609.95,1,1,2,4,At Risk
13358.0,268,1,439.03,1,1,2,4,At Risk
13359.0,58,2,431.26,2,2,2,6,At Risk
13362.0,2,5,3085.4900000000002,4,3,4,11,High Value
13363.0,17,2,992.5,3,2,3,8,Loyal Customers
13364.0,66,2,0.0,2,2,1,5,At Risk
13365.0,8,3,2191.22,4,3,4,11,High Value
13366.0,49,1,56.16,3,1,1,5,At Risk
13368.0,256,2,623.4,1,2,2,5,At Risk
13369.0,353,2,263.75,1,2,1,4,At Risk
13370.0,365,2,721.32,1,2,3,6,At Risk
13372.0,89,1,378.64,2,1,2,5,At Risk
13373.0,60,3,3312.25,2,3,4,9,Loyal Customers
13375.0,80,2,772.9,2,2,3,7,Loyal Customers
13376.0,98,3,1019.76,2,3,3,8,Loyal Customers
13379.0,25,3,572.56,3,3,2,8,Loyal Customers
13381.0,20,7,3626.81,3,4,4,11,High Value
13382.0,280,1,222.99,1,1,1,3,Lost Customers
13384.0,30,9,4122.28,3,4,4,11,High Value
13385.0,329,1,534.57,1,1,2,4,At Risk
13388.0,120,3,627.15,2,3,2,7,Loyal Customers
13389.0,10,3,797.96,4,3,3,10,High Value
13390.0,74,1,544.08,2,1,2,5,At Risk
13391.0,203,1,59.8,1,1,1,3,Lost Customers
13394.0,1,10,2312.8,4,4,4,12,High Value
13395.0,184,1,307.72,1,1,2,4,At Risk
13396.0,21,4,1325.29,3,3,3,9,Loyal Customers
13397.0,72,6,1539.18,2,4,3,9,Loyal Customers
13398.0,191,1,457.34,1,1,2,4,At Risk
13402.0,126,2,621.23,2,2,2,6,At Risk
13403.0,17,1,75.0,3,1,1,5,At Risk
13404.0,0,2,252.49,4,2,1,7,Loyal Customers
13405.0,73,3,572.451,2,3,2,7,Loyal Customers
13408.0,1,81,27487.41,4,4,4,12,High Value
13410.0,8,7,988.91,4,4,3,11,High Value
13411.0,106,1,213.55,2,1,1,4,At Risk
13414.0,133,3,1390.5,2,3,3,8,Loyal Customers
13416.0,43,2,712.5,3,2,3,8,Loyal Customers
13417.0,4,2,640.83,4,2,2,8,Loyal Customers
13418.0,11,23,5845.44,4,4,4,12,High Value
13419.0,63,1,221.06,2,1,1,4,At Risk
13420.0,134,4,140.35,2,3,1,6,At Risk
13421.0,39,3,1848.98,3,3,4,10,High Value
13422.0,50,2,2601.55,2,2,4,8,Loyal Customers
13425.0,107,3,1624.21,2,3,4,9,Loyal Customers
13426.0,0,12,3550.7000000000003,4,4,4,12,High Value
13427.0,18,3,582.6,3,3,2,8,Loyal Customers
13428.0,9,1,218.47,4,1,1,6,At Risk
13429.0,10,4,1006.8,4,3,3,10,High Value
13430.0,18,4,648.6899999999999,3,3,3,9,Loyal Customers
13431.0,66,2,1269.1,2,2,3,7,Loyal Customers
13434.0,73,2,534.24,2,2,2,6,At Risk
13435.0,4,9,3794.4900000000002,4,4,4,12,High Value
13436.0,1,1,196.89,4,1,1,6,At Risk
13437.0,13,7,3408.06,4,4,4,12,High Value
13439.0,254,1,283.71,1,1,1,3,Lost Customers
13441.0,91,1,296.64,2,1,2,5,At Risk
13447.0,22,4,1104.23,3,3,3,9,Loyal Customers
13448.0,16,10,3465.67,4,4,4,12,High Value
13449.0,23,1,291.88,3,1,1,5,At Risk
13450.0,26,6,2043.72,3,4,4,11,High Value
13451.0,25,6,2916.45,3,4,4,11,High Value
13452.0,258,2,590.0,1,2,2,5,At Risk
13453.0,165,2,356.97999999999996,1,2,2,5,At Risk
13455.0,24,4,1007.35,3,3,3,9,Loyal Customers
13456.0,17,7,1737.8200000000002,3,4,4,11,High Value
13458.0,6,22,9537.92,4,4,4,12,High Value
13460.0,28,2,183.44,3,2,1,6,At Risk
13461.0,38,3,1445.0,3,3,3,9,Loyal Customers
13462.0,182,2,143.25,1,2,1,4,At Risk
13464.0,57,1,674.68,2,1,3,6,At Risk
13466.0,99,2,297.95,2,2,2,6,At Risk
13467.0,10,2,1083.71,4,2,3,9,Loyal Customers
13468.0,1,41,5656.75,4,4,4,12,High Value
13470.0,98,2,165.0,2,2,1,5,At Risk
13471.0,0,4,2531.58,4,3,4,11,High Value
13473.0,60,3,417.54,2,3,2,7,Loyal Customers
13474.0,235,1,229.59,1,1,1,3,Lost Customers
13475.0,190,4,1431.78,1,3,3,7,Loyal Customers
13476.0,178,4,1092.77,1,3,3,7,Loyal Customers
13477.0,37,8,1441.53,3,4,3,10,High Value
13479.0,197,3,291.0,1,3,1,5,At Risk
13481.0,45,8,1776.81,3,4,4,11,High Value
13482.0,231,1,184.64,1,1,1,3,Lost Customers
13483.0,65,1,140.34,2,1,1,4,At Risk
13484.0,240,1,313.8,1,1,2,4,At Risk
13485.0,232,1,454.24,1,1,2,4,At Risk
13486.0,77,3,1122.41,2,3,3,8,Loyal Customers
13487.0,57,3,575.4,2,3,2,7,Loyal Customers
13488.0,16,17,8910.61,4,4,4,12,High Value
13489.0,104,4,449.52,2,3,2,7,Loyal Customers
13491.0,51,10,1215.82,2,4,3,9,Loyal Customers
13492.0,135,3,1269.84,2,3,3,8,Loyal Customers
13493.0,274,2,618.63,1,2,2,5,At Risk
13494.0,311,1,316.26000000000005,1,1,2,4,At Risk
13495.0,7,6,1990.12,4,4,4,12,High Value
13496.0,10,3,617.93,4,3,2,9,Loyal Customers
13497.0,282,3,321.05,1,3,2,6,At Risk
13499.0,17,7,1146.96,3,4,3,10,High Value
13500.0,22,4,1136.77,3,3,3,9,Loyal Customers
13501.0,242,2,1310.47,1,2,3,6,At Risk
13502.0,16,3,292.0,4,3,1,8,Loyal Customers
13503.0,70,1,216.85,2,1,1,4,At Risk
13504.0,63,1,295.93,2,1,2,5,At Risk
13505.0,67,8,4282.88,2,4,4,10,High Value
13506.0,311,3,452.82,1,3,2,6,At Risk
13507.0,2,4,2479.16,4,3,4,11,High Value
13508.0,243,1,110.97,1,1,1,3,Lost Customers
13509.0,8,7,979.72,4,4,3,11,High Value
13510.0,0,5,1785.16,4,3,4,11,High Value
13512.0,260,1,251.21,1,1,1,3,Lost Customers
13513.0,126,1,205.1,2,1,1,4,At Risk
13514.0,73,1,152.20000000000002,2,1,1,4,At Risk
13515.0,72,4,891.12,2,3,3,8,Loyal Customers
13516.0,20,3,1389.41,3,3,3,9,Loyal Customers
13517.0,59,5,2109.07,2,3,4,9,Loyal Customers
13518.0,85,1,659.4399999999999,2,1,3,6,At Risk
13519.0,49,2,110.8,3,2,1,6,At Risk
13520.0,58,8,3487.75,2,4,4,10,High Value
13521.0,0,3,1093.65,4,3,3,10,High Value
13522.0,29,1,125.80000000000001,3,1,1,5,At Risk
13523.0,32,6,3755.38,3,4,4,11,High Value
13524.0,40,5,680.1800000000001,3,3,3,9,Loyal Customers
13525.0,14,2,628.78,4,2,2,8,Loyal Customers
13527.0,33,8,2263.76,3,4,4,11,High Value
13529.0,78,2,307.76,2,2,2,6,At Risk
13531.0,204,2,483.8,1,2,2,5,At Risk
13532.0,33,1,210.31,3,1,1,5,At Risk
13533.0,182,3,270.79,1,3,1,5,At Risk
13534.0,1,43,5613.08,4,4,4,12,High Value
13536.0,0,7,3448.29,4,4,4,12,High Value
13538.0,42,7,1280.85,3,4,3,10,High Value
13539.0,85,4,605.84,2,3,2,7,Loyal Customers
13544.0,39,2,291.41,3,2,1,6,At Risk
13546.0,11,3,626.99,4,3,2,9,Loyal Customers
13548.0,95,2,682.41,2,2,3,7,Loyal Customers
13549.0,25,8,916.12,3,4,3,10,High Value
13551.0,318,1,91.80000000000001,1,1,1,3,Lost Customers
13552.0,65,16,3539.53,2,4,4,10,High Value
13555.0,73,4,4149.28,2,3,4,9,Loyal Customers
13557.0,27,2,584.0600000000001,3,2,2,7,Loyal Customers
13558.0,5,4,605.06,4,3,2,9,Loyal Customers
13560.0,6,1,174.37,4,1,1,6,At Risk
13561.0,215,1,141.85999999999999,1,1,1,3,Lost Customers
13562.0,81,3,1799.33,2,3,4,9,Loyal Customers
13563.0,83,2,777.53,2,2,3,7,Loyal Customers
13564.0,143,5,647.74,1,3,2,6,At Risk
13565.0,18,2,240.22,3,2,1,6,At Risk
13566.0,40,2,874.71,3,2,3,8,Loyal Customers
13568.0,172,1,192.85,1,1,1,3,Lost Customers
13569.0,16,2,373.75,4,2,2,8,Loyal Customers
13570.0,242,1,239.49,1,1,1,3,Lost Customers
13571.0,12,12,2092.32,4,4,4,12,High Value
13572.0,205,1,1384.25,1,1,3,5,At Risk
13573.0,49,2,294.4,3,2,2,7,Loyal Customers
13575.0,22,5,732.0699999999999,3,3,3,9,Loyal Customers
13576.0,9,20,6703.3,4,4,4,12,High Value
13577.0,24,5,1658.3,3,3,4,10,High Value
13579.0,14,2,467.04,4,2,2,8,Loyal Customers
13581.0,308,1,118.0,1,1,1,3,Lost Customers
13583.0,155,1,781.03,1,1,3,5,At Risk
13584.0,306,1,142.4,1,1,1,3,Lost Customers
13587.0,31,3,347.0,3,3,2,8,Loyal Customers
13588.0,15,13,2445.12,4,4,4,12,High Value
13589.0,14,2,379.65,4,2,2,8,Loyal Customers
13590.0,10,7,1976.1200000000001,4,4,4,12,High Value
13591.0,64,3,1117.13,2,3,3,8,Loyal Customers
13592.0,35,4,247.95999999999998,3,3,1,7,Loyal Customers
13593.0,107,6,1990.28,2,4,4,10,High Value
13594.0,52,1,396.97,2,1,2,5,At Risk
13596.0,5,2,697.04,4,2,3,9,Loyal Customers
13598.0,46,2,167.42000000000002,3,2,1,6,At Risk
13599.0,0,33,5030.6,4,4,4,12,High Value
13600.0,311,1,219.52,1,1,1,3,Lost Customers
13601.0,44,2,693.32,3,2,3,8,Loyal Customers
13602.0,64,1,428.89,2,1,2,5,At Risk
13603.0,25,1,164.34,3,1,1,5,At Risk
13606.0,28,3,280.54,3,3,1,7,Loyal Customers
13607.0,39,1,678.01,3,1,3,7,Loyal Customers
13610.0,11,9,1115.43,4,4,3,11,High Value
13611.0,88,4,1158.2,2,3,3,8,Loyal Customers
13614.0,23,4,1610.46,3,3,3,9,Loyal Customers
13615.0,312,2,399.99,1,2,2,5,At Risk
13617.0,39,3,544.18,3,3,2,8,Loyal Customers
13618.0,173,1,177.34,1,1,1,3,Lost Customers
13621.0,116,1,213.85,2,1,1,4,At Risk
13623.0,30,7,672.44,3,4,3,10,High Value
13626.0,252,1,257.23,1,1,1,3,Lost Customers
13627.0,58,7,1624.02,2,4,4,10,High Value
13629.0,22,11,7792.36,3,4,4,11,High Value
13630.0,4,11,1995.6799999999998,4,4,4,12,High Value
13631.0,99,12,3021.77,2,4,4,10,High Value
13632.0,24,6,2117.02,3,4,4,11,High Value
13634.0,32,5,1575.16,3,3,3,9,Loyal Customers
13635.0,67,1,1071.03,2,1,3,6,At Risk
13636.0,36,6,941.62,3,4,3,10,High Value
13637.0,51,3,810.5,2,3,3,8,Loyal Customers
13638.0,15,1,122.64,4,1,1,6,At Risk
13639.0,73,1,1033.34,2,1,3,6,At Risk
13642.0,215,1,354.8,1,1,2,4,At Risk
13643.0,30,3,519.44,3,3,2,8,Loyal Customers
13644.0,8,5,2597.52,4,3,4,11,High Value
13645.0,119,1,252.1,2,1,1,4,At Risk
13647.0,9,5,1670.22,4,3,4,11,High Value
13649.0,256,2,346.6,1,2,2,5,At Risk
13650.0,16,7,1809.3400000000001,4,4,4,12,High Value
13651.0,34,2,94.2,3,2,1,6,At Risk
13652.0,45,3,1095.08,3,3,3,9,Loyal Customers
13654.0,42,6,2707.33,3,4,4,11,High Value
13655.0,113,2,932.97,2,2,3,7,Loyal Customers
13656.0,164,2,379.65,1,2,2,5,At Risk
13657.0,10,2,382.14,4,2,2,8,Loyal Customers
13658.0,9,7,2421.47,4,4,4,12,High Value
13659.0,196,3,1550.85,1,3,3,7,Loyal Customers
13662.0,85,7,879.08,2,4,3,9,Loyal Customers
13663.0,178,1,189.47,1,1,1,3,Lost Customers
13666.0,59,3,84.65,2,3,1,6,At Risk
13667.0,148,1,305.02,1,1,2,4,At Risk
13668.0,2,29,6216.07,4,4,4,12,High Value
13669.0,50,2,218.55,2,2,1,5,At Risk
13670.0,74,1,349.7,2,1,2,5,At Risk
13672.0,300,6,-71.46,1,4,1,6,At Risk
13673.0,18,2,396.92,3,2,2,7,Loyal Customers
13675.0,150,2,486.82000000000005,1,2,2,5,At Risk
13678.0,151,1,232.6,1,1,1,3,Lost Customers
13680.0,0,5,2202.31,4,3,4,11,High Value
13681.0,17,4,827.83,3,3,3,9,Loyal Customers
13682.0,186,1,59.5,1,1,1,3,Lost Customers
13684.0,285,2,64.23,1,2,1,4,At Risk
13685.0,2,7,3119.44,4,4,4,12,High Value
13686.0,182,1,72.0,1,1,1,3,Lost Customers
13689.0,62,1,910.0,2,1,3,6,At Risk
13690.0,58,1,172.25,2,1,1,4,At Risk
13692.0,24,5,1466.8700000000001,3,3,3,9,Loyal Customers
13693.0,324,2,-32.0,1,2,1,4,At Risk
13694.0,3,60,62653.1,4,4,4,12,High Value
13695.0,30,15,2504.13,3,4,4,11,High Value
